year,continent,ccode,name,electricandheat,manufacturingandconstructing,transportation,fuelcombustion,fugitive,totalCO2
1999,Asia,UZB,Uzbekistan,40.48,22.27,10.36,46.37,0.00,119.48
1999,Asia,VNM,Vietnam,9.51,14.31,9.73,6.96,0.63,41.14
1999,Asia,YEM,Yemen,4.01,0.97,4.47,3.03,0.00,12.48
1999,Europe,ALB,Albania,0.26,0.54,1.39,0.75,0.00,2.94
1999,Europe,ARM,Armenia,1.45,1.06,0.07,0.37,0.00,2.95
1999,Europe,AUT,Austria,19.61,10.21,17.71,13.82,0.00,61.35
1999,Europe,AZE,Azerbaijan,15.87,3.41,1.61,5.65,12.93,39.47
1999,Europe,BLR,Belarus,35.01,8.32,7.03,7.56,0.00,57.92
1999,Europe,BEL,Belgium,29.88,32.93,24.26,30.32,0.00,117.39
1999,Europe,BIH,Bosnia & Herzegovina,7.66,0.43,1.33,0.81,0.00,10.23
1999,Europe,BGR,Bulgaria,26.26,8.49,5.59,2.64,0.00,42.98
1999,Europe,HRV,Croatia,6.82,3.54,4.41,3.52,0.00,18.29
1999,Europe,CYP,Cyprus,2.80,1.36,1.68,0.20,0.00,6.04
1999,Europe,CZE,Czech Republic,62.62,21.98,11.90,15.13,0.00,111.63
1999,Europe,DNK,Denmark,29.53,5.71,11.97,7.49,0.81,55.51
1999,Europe,EST,Estonia,11.66,1.05,1.64,0.56,0.00,14.91
1999,Europe,FIN,Finland,24.21,13.15,12.06,6.65,0.00,56.07
1999,Europe,FRA,France,65.14,83.34,128.80,105.69,0.00,382.97
1999,Europe,GEO,Georgia,1.42,0.65,1.11,1.18,0.00,4.36
1999,Europe,DEU,Germany,351.40,124.34,176.11,175.00,2.65,829.50
1999,Europe,GRC,Greece,41.25,9.51,19.47,10.22,0.00,80.45
1999,Europe,HUN,Hungary,26.34,7.16,8.84,14.88,0.00,57.22
1999,Europe,ISL,Iceland,0.04,0.57,0.62,0.82,0.00,2.05
1999,Europe,IRL,Ireland,15.40,5.20,9.52,9.33,0.00,39.45
1999,Europe,ITA,Italy,146.76,80.37,115.60,82.22,0.00,424.95
1999,Europe,JAM,Jamaica,5.45,1.92,1.90,0.37,0.00,9.64
1999,Europe,LVA,Latvia,3.21,1.18,1.92,1.06,0.00,7.37
1999,Europe,LTU,Lithuania,6.08,2.06,3.41,1.25,0.00,12.80
1999,Europe,LUX,Luxembourg,0.19,1.54,4.21,1.47,0.00,7.41
1999,Europe,MKD,"Macedonia, FYR",6.15,0.87,1.08,0.65,0.00,8.75
1999,Europe,MLT,Malta,1.68,0.02,0.59,0.11,0.00,2.40
1999,Europe,MDA,Moldova,4.34,0.46,0.51,1.79,0.00,7.10
1999,Europe,MNE,Montenegro,,,,,,0.00
1999,Europe,NLD,Netherlands,67.33,34.01,31.75,35.73,0.20,169.02
1999,Europe,NOR,Norway,14.61,7.04,12.75,3.87,1.24,39.51
1999,Europe,POL,Poland,171.35,49.48,30.70,51.50,0.00,303.03
1999,Europe,PRT,Portugal,26.17,12.39,16.18,4.98,0.00,59.72
1999,Europe,ROU,Romania,47.38,19.09,9.26,8.11,0.00,83.84
1999,Europe,SRB,Serbia,27.97,5.51,2.56,3.58,,39.62
1999,Europe,SVK,Slovakia,15.89,9.73,4.20,9.01,0.00,38.83
1999,Europe,SVN,Slovenia,5.44,2.20,3.55,3.31,0.00,14.50
1999,Europe,ESP,Spain,105.47,47.74,88.04,27.18,0.01,268.44
1999,Europe,SWE,Sweden,11.59,14.95,21.12,9.04,0.00,56.70
1999,Europe,CHE,Switzerland,3.31,6.71,14.88,18.49,0.00,43.39
1999,Europe,UKR,Ukraine,143.68,80.41,27.85,48.49,0.00,300.43
1999,Europe,GBR,United Kingdom,212.69,70.54,123.93,108.78,3.87,519.81
1999,North America,ATG,Antigua & Barbuda,,,,,0.00,0.00
1999,North America,BHS,"Bahamas, The",,,,,0.00,0.00
1999,North America,BRB,Barbados,,,,,0.00,0.00
1999,North America,BLZ,Belize,,,,,0.00,0.00
1999,North America,CAN,Canada,176.70,91.64,150.03,89.57,4.37,512.31
1999,North America,CRI,Costa Rica,0.13,0.79,3.04,0.56,0.00,4.52
1999,North America,DMA,Dominica,,,,,0.00,0.00
1999,North America,DOM,Dominican Republic,6.18,1.51,5.66,1.67,0.00,15.02
1999,North America,GRD,Grenada,,,,,0.00,0.00
1999,North America,GTM,Guatemala,1.75,1.12,3.54,0.99,0.00,7.40
1999,North America,HTI,Haiti,0.20,0.39,0.65,0.14,0.00,1.38
1999,North America,HND,Honduras,0.83,0.73,2.10,0.65,0.00,4.31
1999,North America,MEX,Mexico,142.02,61.53,100.84,29.93,10.66,344.98
1999,North America,NIC,Nicaragua,1.36,0.40,1.39,0.22,0.00,3.37
1999,North America,PAN,Panama,1.19,0.94,2.29,0.36,0.00,4.78
1999,North America,KNA,Saint Kitts & Nevis,,,,,0.00,0.00
1999,North America,LCA,Saint Lucia,,,,,0.00,0.00
1999,North America,VCT,Saint Vincent & Grenadines,,,,,0.00,0.00
1999,North America,TTO,Trinidad & Tobago,5.92,9.72,1.55,0.18,4.42,21.79
1999,North America,USA,United States,2617.52,606.63,1677.10,604.53,6.20,5511.98
1999,Oceania,AUS,Australia,191.06,51.88,72.03,14.35,0.73,330.05
1999,Oceania,COK,Cook Islands,,,,,0.00,0.00
1999,Oceania,GNQ,Equatorial Guinea,,,,,1.66,1.66
1999,Oceania,FJI,Fiji,,,,,0.00,0.00
1999,Oceania,GIN,Guinea,,,,,0.00,0.00
1999,Oceania,GNB,Guinea-Bissau,,,,,0.00,0.00
1999,Oceania,NRU,Nauru,,,,,0.00,0.00
1999,Oceania,NZL,New Zealand,8.05,7.41,11.47,2.87,0.08,29.88
1999,Oceania,NIU,Niue,,,,,0.00,0.00
1999,Oceania,PLW,Palau,,,,,,0.00
1999,Oceania,PNG,Papua New Guinea,,,,,0.00,0.00
1999,Oceania,WSM,Samoa,,,,,0.00,0.00
1999,Oceania,SLB,Solomon Islands,,,,,0.00,0.00
1999,Oceania,TON,Tonga,,,,,0.00,0.00
1999,Oceania,VUT,Vanuatu,,,,,0.00,0.00
1999,South America,ARG,Argentina,44.32,30.27,40.71,26.12,1.64,143.06
1999,South America,BOL,Bolivia,1.61,0.87,3.10,0.97,0.65,7.20
1999,South America,BRA,Brazil,45.33,86.24,122.96,35.91,4.10,294.54
1999,South America,CHL,Chile,21.11,14.46,16.57,4.49,0.18,56.81
1999,South America,COL,Colombia,12.55,19.22,18.90,6.08,0.97,57.72
1999,South America,CUB,Cuba,10.23,11.22,2.41,2.99,0.18,27.03
1999,South America,ECU,Ecuador,3.87,4.08,7.78,1.90,1.81,19.44
1999,South America,SLV,El Salvador,1.08,1.12,2.58,0.43,0.00,5.21
1999,South America,GUY,Guyana,,,,,0.00,0.00
1999,South America,PRY,Paraguay,0.02,0.28,3.45,0.24,0.00,3.99
1999,South America,PER,Peru,4.92,7.60,9.77,4.73,0.27,27.29
1999,South America,SUR,Suriname,,,,,0.00,0.00
1999,South America,URY,Uruguay,1.62,1.14,2.75,1.20,0.00,6.71
1999,South America,VEN,Venezuela,46.45,33.12,32.91,6.84,7.66,126.98
2000,Africa,DZA,Algeria,29.13,8.45,16.68,9.26,13.29,76.81
2000,Africa,AGO,Angola,0.96,2.02,1.06,1.04,7.65,12.73
2000,Africa,BEN,Benin,0.05,0.15,0.91,0.30,0.00,1.41
2000,Africa,BWA,Botswana,1.63,0.85,1.21,0.29,0.00,3.98
2000,Africa,BFA,Burkina Faso,,,,,0.00,0.00
2000,Africa,BDI,Burundi,,,,,0.00,0.00
2000,Africa,CMR,Cameroon,0.03,0.22,1.84,0.70,3.55,6.34
2000,Africa,CPV,Cape Verde,,,,,0.00,0.00
2000,Africa,CAF,Central African Republic,,,,,0.00,0.00
2000,Africa,TCD,Chad,,,,,0.00,0.00
2000,Africa,COM,Comoros,,,,,0.00,0.00
2000,Africa,COG,"Congo, Dem. Rep.",0.00,0.05,0.78,0.02,0.00,0.85
2000,Africa,COD,"Congo, Rep.",0.00,0.03,0.40,0.07,2.37,2.87
2000,Africa,CIV,Cote d'Ivoire,2.36,0.77,1.28,1.91,0.00,6.32
2000,Africa,DJI,Djibouti,,,,,0.00,0.00
2000,Africa,EGY,Egypt,34.27,28.26,28.95,11.01,1.57,104.06
2000,Africa,ERI,Eritrea,0.28,0.04,0.20,0.09,0.00,0.61
2000,Africa,ETH,Ethiopia,0.02,0.87,1.58,0.79,0.00,3.26
2000,Africa,GAB,Gabon,0.45,0.54,0.32,0.17,3.13,4.61
2000,Africa,GMB,"Gambia, The",,,,,0.00,0.00
2000,Africa,GHA,Ghana,0.58,0.80,2.90,0.79,0.00,5.07
2000,Africa,KEN,Kenya,2.20,1.55,2.66,1.40,0.00,7.81
2000,Africa,KIR,Kiribati,,,,,0.00,0.00
2000,Africa,LSO,Lesotho,,,,,0.00,0.00
2000,Africa,LBR,Liberia,,,,,0.00,0.00
2000,Africa,LBY,Libya,20.21,5.88,11.02,2.38,1.91,41.40
2000,Africa,MDG,Madagascar,,,,,0.00,0.00
2000,Africa,MLI,Mali,,,,,0.00,0.00
2000,Africa,MRT,Mauritania,,,,,0.00,0.00
2000,Africa,MUS,Mauritius,1.14,0.35,0.75,0.16,0.00,2.40
2000,Africa,MAR,Morocco,11.09,5.37,8.09,4.87,0.00,29.42
2000,Africa,MOZ,Mozambique,0.05,0.09,0.84,0.34,0.00,1.32
2000,Africa,NAM,Namibia,0.01,0.20,1.11,0.60,0.00,1.92
2000,Africa,NER,Niger,,,,,0.00,0.00
2000,Africa,NGA,Nigeria,13.70,3.53,21.66,5.15,31.31,75.35
2000,Africa,RWA,Rwanda,,,,,0.00,0.00
2000,Africa,STP,Sao Tome & Principe,,,,,0.00,0.00
2000,Africa,SEN,Senegal,1.48,0.51,1.16,0.40,0.00,3.55
2000,Africa,SYC,Seychelles,,,,,0.00,0.00
2000,Africa,SLE,Sierra Leone,,,,,0.00,0.00
2000,Africa,ZAF,South Africa,188.52,61.03,34.82,12.69,0.31,297.37
2000,Africa,SWZ,Swaziland,,,,,0.00,0.00
2000,Africa,TZA,Tanzania,0.32,0.52,1.45,0.35,0.00,2.64
2000,Africa,TGO,Togo,0.10,0.27,0.43,0.15,0.00,0.95
2000,Africa,TUN,Tunisia,6.29,4.11,3.99,3.63,0.71,18.73
2000,Africa,UGA,Uganda,,,,,0.00,0.00
2000,Africa,ZMB,Zambia,0.08,0.72,0.72,0.18,0.00,1.70
2000,Africa,ZWE,Zimbabwe,5.25,2.95,1.91,2.99,0.00,13.10
2000,Asia,AFG,Afghanistan,,,,,0.00,0.00
2000,Asia,BHR,Bahrain,14.07,2.04,1.52,0.18,0.00,17.81
2000,Asia,BGD,Bangladesh,8.96,8.24,3.00,4.86,0.00,25.06
2000,Asia,BTN,Bhutan,,,,,0.00,0.00
2000,Asia,BRN,Brunei,3.42,0.15,0.80,0.06,0.00,4.43
2000,Asia,KHM,Cambodia,0.37,0.07,1.32,0.19,0.00,1.95
2000,Asia,CHN,China,1570.97,1134.39,267.50,337.22,0.00,3310.08
2000,Asia,IND,India,551.19,219.80,94.11,113.01,4.37,982.48
2000,Asia,IDN,Indonesia,88.59,76.22,65.00,43.03,8.72,281.56
2000,Asia,IRN,Iran,90.30,48.68,75.71,100.43,19.28,334.40
2000,Asia,IRQ,Iraq,24.46,10.86,26.33,8.64,1.73,72.02
2000,Asia,ISR,Israel,35.41,2.61,9.91,7.26,0.00,55.19
2000,Asia,JPN,Japan,467.47,262.36,256.44,184.32,0.00,1170.59
2000,Asia,JOR,Jordan,5.90,2.19,3.55,2.71,0.00,14.35
2000,Asia,KAZ,Kazakhstan,70.27,23.50,9.28,9.94,2.20,115.19
2000,Asia,PRK,"Korea, Dem. Rep. (North)",11.36,42.03,1.69,13.49,0.00,68.57
2000,Asia,KOR,"Korea, Rep. (South)",180.15,106.30,77.72,73.56,0.00,437.73
2000,Asia,KWT,Kuwait,32.21,10.63,5.96,0.33,0.91,50.04
2000,Asia,KGZ,Kyrgyzstan,1.99,0.83,0.84,0.74,0.00,4.40
2000,Asia,LAO,Laos,,,,,0.00,0.00
2000,Asia,LBN,Lebanon,7.20,1.40,3.96,1.56,0.00,14.12
2000,Asia,MWI,Malawi,,,,,0.00,0.00
2000,Asia,MYS,Malaysia,52.41,30.13,30.94,4.26,0.00,117.74
2000,Asia,MDV,Maldives,,,,,0.00,0.00
2000,Asia,MNG,Mongolia,6.46,0.62,0.96,0.77,0.00,8.81
2000,Asia,MMR,Myanmar,2.77,2.49,3.47,0.63,0.16,9.52
2000,Asia,NPL,Nepal,0.02,1.09,0.82,1.13,0.00,3.06
2000,Asia,OMN,Oman,13.00,3.31,2.60,1.20,1.64,21.75
2000,Asia,PAK,Pakistan,34.27,25.97,26.90,12.09,0.00,99.23
2000,Asia,PHL,Philippines,25.16,11.48,24.34,6.47,0.00,67.45
2000,Asia,QAT,Qatar,13.77,7.68,2.39,0.13,0.00,23.97
2000,Asia,RUS,Russian Federation,917.10,204.51,187.56,187.55,0.00,1496.72
2000,Asia,SAU,Saudi Arabia,117.19,55.44,60.32,3.31,1.04,237.30
2000,Asia,SGP,Singapore,33.14,5.49,5.16,0.61,0.00,44.40
2000,Asia,LKA,Sri Lanka,3.29,0.80,5.10,1.23,0.00,10.42
2000,Asia,SDN,Sudan,1.46,0.89,2.62,0.83,0.00,5.80
2000,Asia,SYR,Syria,16.18,7.72,8.37,7.51,0.69,40.47
2000,Asia,TJK,Tajikistan,0.57,0.00,0.04,1.56,0.00,2.17
2000,Asia,THA,Thailand,63.75,34.35,43.75,12.88,0.00,154.73
2000,Asia,TUR,Turkey,73.81,58.54,34.80,33.41,0.23,200.79
2000,Asia,TKM,Turkmenistan,14.20,2.29,4.81,15.27,0.00,36.57
2000,Asia,ARE,United Arab Emirates,30.92,39.65,14.70,0.32,2.35,87.94
2000,Asia,UZB,Uzbekistan,41.26,20.46,10.25,46.06,0.00,118.03
2000,Asia,VNM,Vietnam,11.34,14.59,10.46,7.62,0.72,44.73
2000,Asia,YEM,Yemen,4.32,1.12,4.35,3.41,0.00,13.20
2000,Europe,ALB,Albania,0.32,0.52,1.45,0.76,0.00,3.05
2000,Europe,ARM,Armenia,1.59,0.72,0.56,0.52,0.00,3.39
2000,Europe,AUT,Austria,19.23,11.30,18.45,12.69,0.00,61.67
2000,Europe,AZE,Azerbaijan,16.25,3.31,2.39,5.92,12.56,40.43
2000,Europe,BLR,Belarus,34.25,9.76,6.40,8.06,0.00,58.47
2000,Europe,BEL,Belgium,30.76,35.56,24.31,28.21,0.00,118.84
2000,Europe,BIH,Bosnia & Herzegovina,8.76,1.50,2.07,1.18,0.00,13.51
2000,Europe,BGR,Bulgaria,26.00,8.81,5.38,2.17,0.00,42.36
2000,Europe,HRV,Croatia,6.25,3.65,4.41,3.36,0.00,17.67
2000,Europe,CYP,Cyprus,2.93,1.39,1.72,0.23,0.00,6.27
2000,Europe,CZE,Czech Republic,68.94,25.93,12.06,15.48,0.00,122.41
2000,Europe,DNK,Denmark,26.54,5.39,11.92,6.91,0.51,51.27
2000,Europe,EST,Estonia,11.18,1.21,1.63,0.60,0.00,14.62
2000,Europe,FIN,Finland,25.34,11.88,11.64,6.37,0.00,55.23
2000,Europe,FRA,France,69.44,78.53,131.72,98.98,0.00,378.67
2000,Europe,GEO,Georgia,1.67,0.65,0.95,1.34,0.00,4.61
2000,Europe,DEU,Germany,356.29,126.26,171.89,170.60,2.52,827.56
2000,Europe,GRC,Greece,47.12,10.55,18.94,10.81,0.00,87.42
2000,Europe,HUN,Hungary,23.62,7.05,8.78,14.75,0.00,54.20
2000,Europe,ISL,Iceland,0.01,0.75,0.62,0.77,0.00,2.15
2000,Europe,IRL,Ireland,15.52,5.90,10.26,9.44,0.00,41.12
2000,Europe,ITA,Italy,152.11,80.11,115.90,77.93,0.00,426.05
2000,Europe,JAM,Jamaica,5.46,2.00,1.91,0.36,0.00,9.73
2000,Europe,LVA,Latvia,2.69,1.03,2.13,0.96,0.00,6.81
2000,Europe,LTU,Lithuania,5.11,2.01,3.04,1.02,0.00,11.18
2000,Europe,LUX,Luxembourg,0.24,1.23,4.81,1.71,0.00,7.99
2000,Europe,MKD,"Macedonia, FYR",6.02,1.04,0.98,0.37,0.00,8.41
2000,Europe,MLT,Malta,1.57,0.00,0.45,0.09,0.00,2.11
2000,Europe,MDA,Moldova,4.04,0.49,0.50,1.46,0.00,6.49
2000,Europe,MNE,Montenegro,,,,,,0.00
2000,Europe,NLD,Netherlands,66.30,37.32,32.22,36.25,0.21,172.30
2000,Europe,NOR,Norway,10.27,8.07,11.93,3.28,1.30,34.85
2000,Europe,POL,Poland,168.90,50.33,27.08,44.61,0.00,290.92
2000,Europe,PRT,Portugal,23.75,12.62,17.53,5.30,0.00,59.20
2000,Europe,ROU,Romania,49.01,20.04,9.48,8.53,0.00,87.06
2000,Europe,SRB,Serbia,31.51,5.48,2.30,3.21,,42.50
2000,Europe,SVK,Slovakia,13.86,10.88,4.02,8.62,0.00,37.38
2000,Europe,SVN,Slovenia,5.56,2.56,3.49,2.47,0.00,14.08
2000,Europe,ESP,Spain,109.56,54.45,89.91,29.99,0.00,283.91
2000,Europe,SWE,Sweden,9.74,14.35,21.27,7.35,0.00,52.71
2000,Europe,CHE,Switzerland,3.21,6.03,16.44,16.77,0.00,42.45
2000,Europe,UKR,Ukraine,138.93,79.71,26.68,46.64,0.00,291.96
2000,Europe,GBR,United Kingdom,223.03,70.28,122.16,108.82,3.20,527.49
2000,North America,ATG,Antigua & Barbuda,,,,,0.00,0.00
2000,North America,BHS,"Bahamas, The",,,,,0.00,0.00
2000,North America,BRB,Barbados,,,,,0.00,0.00
2000,North America,BLZ,Belize,,,,,0.00,0.00
2000,North America,CAN,Canada,188.30,94.35,148.80,97.13,4.38,532.96
2000,North America,CRI,Costa Rica,0.06,0.85,2.94,0.60,0.00,4.45
2000,North America,DMA,Dominica,,,,,0.00,0.00
2000,North America,DOM,Dominican Republic,6.72,1.55,6.01,1.86,0.00,16.14
2000,North America,GRD,Grenada,,,,,0.00,0.00
2000,North America,GTM,Guatemala,2.37,1.28,3.80,1.01,0.00,8.46
2000,North America,HTI,Haiti,0.19,0.29,0.70,0.23,0.00,1.41
2000,North America,HND,Honduras,1.03,1.03,2.09,0.29,0.00,4.44
2000,North America,MEX,Mexico,151.49,59.89,105.49,32.69,10.16,359.72
2000,North America,NIC,Nicaragua,1.47,0.39,1.44,0.22,0.00,3.52
2000,North America,PAN,Panama,1.29,0.99,2.30,0.35,0.00,4.93
2000,North America,KNA,Saint Kitts & Nevis,,,,,0.00,0.00
2000,North America,LCA,Saint Lucia,,,,,0.00,0.00
2000,North America,VCT,Saint Vincent & Grenadines,,,,,0.00,0.00
2000,North America,TTO,Trinidad & Tobago,5.96,10.15,1.62,0.48,4.32,22.53
2000,North America,USA,United States,2685.33,665.49,1708.06,639.27,5.10,5703.25
2000,Oceania,AUS,Australia,193.81,52.63,74.25,14.67,0.57,335.93
2000,Oceania,COK,Cook Islands,,,,,0.00,0.00
2000,Oceania,GNQ,Equatorial Guinea,,,,,1.77,1.77
2000,Oceania,FJI,Fiji,,,,,0.00,0.00
2000,Oceania,GIN,Guinea,,,,,0.00,0.00
2000,Oceania,GNB,Guinea-Bissau,,,,,0.00,0.00
2000,Oceania,NRU,Nauru,,,,,0.00,0.00
2000,Oceania,NZL,New Zealand,7.86,8.15,11.97,2.94,0.06,30.98
2000,Oceania,NIU,Niue,,,,,0.00,0.00
2000,Oceania,PLW,Palau,,,,,,0.00
2000,Oceania,PNG,Papua New Guinea,,,,,0.00,0.00
2000,Oceania,WSM,Samoa,,,,,0.00,0.00
2000,Oceania,SLB,Solomon Islands,,,,,0.00,0.00
2000,Oceania,TON,Tonga,,,,,0.00,0.00
2000,Oceania,VUT,Vanuatu,,,,,0.00,0.00
2000,South America,ARG,Argentina,44.92,30.26,39.87,26.80,1.13,142.98
2000,South America,BOL,Bolivia,1.90,0.91,2.91,1.42,0.47,7.61
2000,South America,BRA,Brazil,50.18,93.88,124.16,35.36,3.78,307.36
2000,South America,CHL,Chile,16.45,14.07,16.81,4.72,0.16,52.21
2000,South America,COL,Colombia,13.77,20.82,18.39,6.19,0.81,59.98
2000,South America,CUB,Cuba,10.82,10.99,2.23,3.25,0.18,27.47
2000,South America,ECU,Ecuador,3.97,4.53,8.65,2.11,1.81,21.07
2000,South America,SLV,El Salvador,1.15,1.13,2.50,0.43,0.00,5.21
2000,South America,GUY,Guyana,,,,,0.00,0.00
2000,South America,PRY,Paraguay,0.00,0.26,2.77,0.22,0.00,3.25
2000,South America,PER,Peru,4.77,7.74,9.61,4.37,0.26,26.75
2000,South America,SUR,Suriname,,,,,0.00,0.00
2000,South America,URY,Uruguay,0.72,0.91,2.41,1.23,0.00,5.27
2000,South America,VEN,Venezuela,53.74,32.76,33.78,6.46,9.32,136.06
2001,Africa,DZA,Algeria,30.15,8.54,16.87,9.45,8.00,73.01
2001,Africa,AGO,Angola,1.06,2.16,1.19,1.16,7.65,13.22
2001,Africa,BEN,Benin,0.06,0.15,0.98,0.53,0.00,1.72
2001,Africa,BWA,Botswana,1.22,0.92,1.30,0.24,0.00,3.68
2001,Africa,BFA,Burkina Faso,,,,,0.00,0.00
2001,Africa,BDI,Burundi,,,,,0.00,0.00
2001,Africa,CMR,Cameroon,0.06,0.22,1.84,0.59,3.22,5.93
2001,Africa,CPV,Cape Verde,,,,,0.00,0.00
2001,Africa,CAF,Central African Republic,,,,,0.00,0.00
2001,Africa,TCD,Chad,,,,,0.00,0.00
2001,Africa,COM,Comoros,,,,,0.00,0.00
2001,Africa,COG,"Congo, Dem. Rep.",0.01,0.06,0.64,0.00,0.00,0.71
2001,Africa,COD,"Congo, Rep.",0.00,0.04,0.50,0.07,2.37,2.98
2001,Africa,CIV,Cote d'Ivoire,2.46,0.76,1.25,1.78,0.00,6.25
2001,Africa,DJI,Djibouti,,,,,0.00,0.00
2001,Africa,EGY,Egypt,39.23,34.24,27.87,11.23,1.55,114.12
2001,Africa,ERI,Eritrea,0.29,0.05,0.25,0.09,0.00,0.68
2001,Africa,ETH,Ethiopia,0.02,1.04,1.97,1.06,0.00,4.09
2001,Africa,GAB,Gabon,0.41,0.54,0.36,0.16,3.00,4.47
2001,Africa,GMB,"Gambia, The",,,,,0.00,0.00
2001,Africa,GHA,Ghana,0.97,0.77,2.90,0.92,0.00,5.56
2001,Africa,KEN,Kenya,1.60,1.71,2.62,1.18,0.00,7.11
2001,Africa,KIR,Kiribati,,,,,0.00,0.00
2001,Africa,LSO,Lesotho,,,,,0.00,0.00
2001,Africa,LBR,Liberia,,,,,0.00,0.00
2001,Africa,LBY,Libya,20.79,5.98,11.37,2.45,2.48,43.07
2001,Africa,MDG,Madagascar,,,,,0.00,0.00
2001,Africa,MLI,Mali,,,,,0.00,0.00
2001,Africa,MRT,Mauritania,,,,,0.00,0.00
2001,Africa,MUS,Mauritius,1.24,0.38,0.75,0.16,0.00,2.53
2001,Africa,MAR,Morocco,13.05,5.40,8.49,5.06,0.00,32.00
2001,Africa,MOZ,Mozambique,0.05,0.23,0.83,0.20,0.00,1.31
2001,Africa,NAM,Namibia,0.01,0.25,1.34,0.81,0.00,2.41
2001,Africa,NER,Niger,,,,,0.00,0.00
2001,Africa,NGA,Nigeria,14.08,3.97,26.33,6.10,34.95,85.43
2001,Africa,RWA,Rwanda,,,,,0.00,0.00
2001,Africa,STP,Sao Tome & Principe,,,,,0.00,0.00
2001,Africa,SEN,Senegal,1.64,0.68,1.16,0.40,0.00,3.88
2001,Africa,SYC,Seychelles,,,,,0.00,0.00
2001,Africa,SLE,Sierra Leone,,,,,0.00,0.00
2001,Africa,ZAF,South Africa,176.13,54.65,35.63,16.37,0.31,283.09
2001,Africa,SWZ,Swaziland,,,,,0.00,0.00
2001,Africa,TZA,Tanzania,0.15,0.45,1.73,0.46,0.00,2.79
2001,Africa,TGO,Togo,0.18,0.24,0.29,0.10,0.00,0.81
2001,Africa,TUN,Tunisia,6.86,4.16,4.09,3.73,0.57,19.41
2001,Africa,UGA,Uganda,,,,,0.00,0.00
2001,Africa,ZMB,Zambia,0.10,0.76,0.76,0.18,0.00,1.80
2001,Africa,ZWE,Zimbabwe,6.79,2.56,1.80,2.21,0.00,13.36
2001,Asia,AFG,Afghanistan,,,,,0.00,0.00
2001,Asia,BHR,Bahrain,14.46,2.14,1.58,0.19,0.00,18.37
2001,Asia,BGD,Bangladesh,10.68,8.93,3.75,5.70,0.00,29.06
2001,Asia,BTN,Bhutan,,,,,0.00,0.00
2001,Asia,BRN,Brunei,3.30,0.12,0.83,0.06,0.00,4.31
2001,Asia,KHM,Cambodia,0.42,0.07,1.50,0.14,0.00,2.13
2001,Asia,CHN,China,1647.27,1136.21,274.51,338.17,0.00,3396.16
2001,Asia,IND,India,570.82,216.99,93.94,112.75,1.35,995.85
2001,Asia,IDN,Indonesia,99.04,79.26,69.19,43.51,9.10,300.10
2001,Asia,IRN,Iran,96.41,49.06,79.49,105.49,13.59,344.04
2001,Asia,IRQ,Iraq,24.07,11.32,28.80,8.86,1.73,74.78
2001,Asia,ISR,Israel,36.64,2.27,9.43,7.90,0.00,56.24
2001,Asia,JPN,Japan,459.07,251.40,258.37,187.58,0.00,1156.42
2001,Asia,JOR,Jordan,5.92,2.09,3.67,2.56,0.00,14.24
2001,Asia,KAZ,Kazakhstan,66.44,29.28,8.11,5.77,2.00,111.60
2001,Asia,PRK,"Korea, Dem. Rep. (North)",11.83,43.91,1.55,13.57,0.00,70.86
2001,Asia,KOR,"Korea, Rep. (South)",194.84,105.41,80.86,70.96,0.00,452.07
2001,Asia,KWT,Kuwait,36.44,10.32,6.07,0.34,0.82,53.99
2001,Asia,KGZ,Kyrgyzstan,1.75,0.62,0.88,0.48,0.00,3.73
2001,Asia,LAO,Laos,,,,,0.00,0.00
2001,Asia,LBN,Lebanon,7.62,1.96,3.70,2.02,0.00,15.30
2001,Asia,MWI,Malawi,,,,,0.00,0.00
2001,Asia,MYS,Malaysia,54.55,30.90,33.56,4.16,0.00,123.17
2001,Asia,MDV,Maldives,,,,,0.00,0.00
2001,Asia,MNG,Mongolia,6.29,0.60,0.92,0.98,0.00,8.79
2001,Asia,MMR,Myanmar,2.39,2.38,2.79,0.65,0.16,8.37
2001,Asia,NPL,Nepal,0.01,1.25,0.74,1.30,0.00,3.30
2001,Asia,OMN,Oman,14.38,3.93,2.85,1.76,1.77,24.69
2001,Asia,PAK,Pakistan,35.21,26.27,26.75,12.15,0.00,100.38
2001,Asia,PHL,Philippines,24.91,9.32,26.37,6.46,0.17,67.23
2001,Asia,QAT,Qatar,14.72,7.75,2.59,0.12,0.55,25.73
2001,Asia,RUS,Russian Federation,915.57,198.52,193.96,190.04,0.00,1498.09
2001,Asia,SAU,Saudi Arabia,119.69,56.17,62.08,3.34,0.42,241.70
2001,Asia,SGP,Singapore,32.83,5.97,5.26,0.61,0.00,44.67
2001,Asia,LKA,Sri Lanka,3.05,0.85,5.16,1.24,0.00,10.30
2001,Asia,SDN,Sudan,1.52,0.81,3.39,0.61,0.00,6.33
2001,Asia,SYR,Syria,16.93,7.17,7.96,7.68,0.50,40.24
2001,Asia,TJK,Tajikistan,0.55,0.00,0.09,1.47,0.00,2.11
2001,Asia,THA,Thailand,67.02,37.64,44.91,13.27,0.00,162.84
2001,Asia,TUR,Turkey,75.50,43.60,33.28,30.01,0.01,182.40
2001,Asia,TKM,Turkmenistan,15.33,1.97,5.28,15.11,0.00,37.69
2001,Asia,ARE,United Arab Emirates,34.07,35.29,16.12,0.46,1.26,87.20
2001,Asia,UZB,Uzbekistan,41.71,20.63,10.17,46.72,0.00,119.23
